Status,ActivityCompleted,nps_score,Comments,Sentiment,Device Type,Browser
Complete,2022-09-15T23:01:07Z,5,They are my number 1 customer,Neutral,Desktop,Chrome
Complete,2022-09-15T23:12:08Z,5,,,Mobile,Safari mobile
Complete,2022-09-15T23:13:59Z,4,,,Desktop,Chrome
Complete,2022-09-15T23:23:33Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-15T23:35:43Z,5,Easy to apply,Positive,Mobile,Safari mobile
Complete,2022-09-15T23:39:13Z,5,,,Mobile,Safari mobile
Complete,2022-09-15T23:39:22Z,1,"Your website is useless i will never rent from you 

Later",Negative,Mobile,Safari mobile
Complete,2022-09-15T23:40:27Z,1,Difficult to use,Negative,Mobile,Safari mobile
Complete,2022-09-15T23:48:54Z,5,,,Mobile,Safari mobile
Complete,2022-09-15T23:51:13Z,5,Organized well and has good information.,Positive,Mobile,Chrome Mobile
Complete,2022-09-15T23:59:28Z,1,Cannot enter order info at ALL...WAY too complicated !!,Negative,Desktop,Chrome
Complete,2022-09-15T23:59:57Z,5,Very easy to make an account,Positive,Mobile,Google App
Complete,2022-09-16T00:01:59Z,4,some items locally not always listed on website,Negative,Desktop,Microsoft Edge
Complete,2022-09-16T00:08:07Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T00:12:12Z,5,,,Tablet,Safari mobile
Complete,2022-09-16T00:24:41Z,1,Your mobile site is unusable,Negative,Mobile,Safari mobile
Complete,2022-09-16T00:24:53Z,5,Lady is efficient and polite,Positive,Mobile,Safari mobile
Complete,2022-09-16T00:31:03Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T00:42:36Z,1,,,Mobile,Safari mobile
Complete,2022-09-16T00:42:52Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T00:43:07Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T00:47:21Z,5,Because I found what I was looking for,Positive,Mobile,Chrome Mobile
Complete,2022-09-16T00:55:44Z,1,,,Mobile,Mobile Samsung Browser
Complete,2022-09-16T01:01:45Z,5,It's been easy  to get the information  I needed.,Positive,Mobile,Mobile Samsung Browser
Complete,2022-09-16T01:04:46Z,5,easy to do off hours,Positive,Desktop,Safari
Complete,2022-09-16T01:07:08Z,1,I need a delivery on weekedn,Neutral,Mobile,Safari mobile
Complete,2022-09-16T01:14:12Z,5,,,Mobile,Google App
Complete,2022-09-16T01:14:51Z,4,,,Mobile,Mobile Samsung Browser
Complete,2022-09-16T01:20:32Z,5,Gave the info I wanted,Positive,Mobile,Mobile Samsung Browser
Complete,2022-09-16T01:25:07Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T01:27:21Z,5,User friendly,Positive,Mobile,Safari mobile
Complete,2022-09-16T01:30:20Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T01:32:02Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T01:32:05Z,4,,,Desktop,Firefox
Complete,2022-09-16T01:36:18Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T01:44:27Z,5,Easy to navigate. Prices seam ok.,Positive,Mobile,Safari mobile
Complete,2022-09-16T01:49:57Z,1,User interface is absolute trash.,Negative,Mobile,Safari mobile
Complete,2022-09-16T01:52:08Z,1,"Entering a location is a waist of time. You cannot enter a location, even from the drop down menu. It won't recognize the location. I've complained about this for years, still not repaired. Sad and a shame.",Negative,Mobile,Chrome Mobile
Complete,2022-09-16T01:53:35Z,1,Nothing is going to change so why bother,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T01:53:52Z,4,"My slow freakin internet. I've never used your website before.  However, I lived in Florida for years and rented from you exclusively at every company I worked for. You are the best in service!",Positive,Mobile,Chrome Mobile
Complete,2022-09-16T01:56:58Z,5,Good service,Positive,Mobile,Safari mobile
Complete,2022-09-16T02:08:09Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T02:13:08Z,3,"Your website is not user friendly, hard to navigate.",Negative,Desktop,Chrome
Complete,2022-09-16T02:24:53Z,2,,,Mobile,Chrome Mobile
Complete,2022-09-16T02:30:21Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T02:34:54Z,5,,,Desktop,Safari
Complete,2022-09-16T02:52:52Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T03:50:11Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T03:57:04Z,5,Super easy and fast.,Positive,Desktop,Chrome
Complete,2022-09-16T04:21:34Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T04:35:54Z,1,Kept giving errors,Negative,Desktop,Chrome
Complete,2022-09-16T06:59:47Z,5,,,Desktop,Safari
Complete,2022-09-16T08:03:30Z,3,,,Mobile,Safari mobile
Complete,2022-09-16T08:50:53Z,1,,,Desktop,Chrome
Complete,2022-09-16T09:37:52Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T09:39:43Z,1,Zip code does not work in locator - zip code was used as address numbers in suggested locations.  Weekly rentals rates not listed.  Start date and end date selection not working in cart.,Negative,Desktop,Chrome
Complete,2022-09-16T09:44:31Z,2,,,Mobile,Safari mobile
Complete,2022-09-16T09:48:10Z,1,,,Mobile,Google App
Complete,2022-09-16T09:52:11Z,5,Very efficient site,Positive,Mobile,Chrome Mobile
Complete,2022-09-16T10:46:10Z,4,,,Mobile,Chrome Mobile
Complete,2022-09-16T11:15:19Z,4,,,Desktop,Chrome
Complete,2022-09-16T11:16:11Z,5,Looks good,Positive,Mobile,Safari mobile
Complete,2022-09-16T11:19:43Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T11:23:46Z,4,,,Desktop,Safari
Complete,2022-09-16T11:27:53Z,4,,,Desktop,Firefox
Complete,2022-09-16T11:38:03Z,3,too  slow  have to log off and back on to change account number for next  account information,Negative,Desktop,Chrome
Complete,2022-09-16T11:48:35Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T11:52:30Z,1,The site allows customers to place reservations regardless of availability or PC location.,Neutral,Desktop,Chrome
Complete,2022-09-16T11:54:04Z,5,,,Mobile,Mobile Samsung Browser
Complete,2022-09-16T12:14:55Z,3,,,Desktop,Chrome
Complete,2022-09-16T12:24:02Z,1,stop,Negative,Desktop,Chrome
Complete,2022-09-16T12:27:44Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T12:44:11Z,1,0,Mixed,Desktop,Microsoft Edge
Complete,2022-09-16T12:46:57Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T12:49:09Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T12:49:33Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T12:55:18Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T12:56:49Z,4,When I request a service & refresh page it doesn't tell me service requested in description.,Negative,Desktop,Chrome
Complete,2022-09-16T13:03:21Z,1,,,Mobile,Safari mobile
Complete,2022-09-16T13:04:39Z,5,,,Desktop,Firefox
Complete,2022-09-16T13:10:09Z,5,easy to navigate,Positive,Desktop,Chrome
Complete,2022-09-16T13:10:52Z,1,cant read the page      cant scroll down to read it.....trying to rent a tool   everytime i  clock it   it dbls triples the price,Negative,Desktop,Firefox
Complete,2022-09-16T13:21:02Z,1,I’m in indianapolis indiana & it transferred me to a store in Illinos,Neutral,Mobile,Safari mobile
Complete,2022-09-16T13:21:21Z,1,It's slow and it will not accept debit cards,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T13:21:43Z,3,Price of a rental kept increasing as I was going thru the rental reservation process without details about the price changes. Seemed like I was being scammed.,Negative,Mobile,Safari mobile
Complete,2022-09-16T13:24:18Z,5,I love it,Positive,Desktop,Microsoft Edge
Complete,2022-09-16T13:24:53Z,5,very simple,Positive,Desktop,Chrome
Complete,2022-09-16T13:26:36Z,1,Never answer the calls,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T13:31:47Z,2,Website is slow,Negative,Mobile,Safari mobile
Complete,2022-09-16T13:33:51Z,4,Search engine for equipment and location can be better.,Negative,Desktop,Safari
Complete,2022-09-16T13:40:07Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T13:46:37Z,5,Very helpful and good machinery,Positive,Mobile,Safari mobile
Complete,2022-09-16T13:47:56Z,5,,,Desktop,Chrome
Complete,2022-09-16T13:54:33Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T13:57:56Z,5,,,Desktop,Safari
Complete,2022-09-16T13:58:13Z,5,,,Desktop,Chrome
Complete,2022-09-16T13:59:22Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T14:01:13Z,4,,,Desktop,Chrome
Complete,2022-09-16T14:03:53Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T14:13:23Z,2,It keeps freezing up and giving me a “Sorry! Our wires got crossed.” message.,Negative,Desktop,Safari
Complete,2022-09-16T14:18:08Z,5,Easy to use and functional. Pictures helped and service was excellent on the phone,Positive,Desktop,Safari
Complete,2022-09-16T14:20:38Z,5,Nice,Positive,Mobile,Safari mobile
Complete,2022-09-16T14:23:14Z,4,"I really like the site, but I have trouble doing payment history reports, which I sometimes need.",Mixed,Desktop,Chrome
Complete,2022-09-16T14:23:44Z,5,Easy to find what I was looking for and the rental price is included,Positive,Desktop,Microsoft Edge
Complete,2022-09-16T14:25:12Z,1,"the ""Get Quote"" links are not allowing me to click through",Negative,Desktop,Chrome
Complete,2022-09-16T14:25:47Z,1,"it is a complete embarrassment. i just spent 6 minutes with the customer on the phone, just waiting for it to open up and get to the page to see where the invs are going to",Negative,Desktop,Chrome
Complete,2022-09-16T14:26:09Z,5,easy,Positive,Desktop,Chrome
Complete,2022-09-16T14:34:25Z,5,hassle free pricing to help me make my quotes,Negative,Desktop,Chrome
Complete,2022-09-16T14:40:25Z,5,GOOD INFORMATION AND AVAILABLE,Positive,Desktop,Chrome
Complete,2022-09-16T14:40:28Z,5,ROBERT ORTEGA OUT OF VENTURA WAS VERY HELPFUL.,Positive,Desktop,Microsoft Edge
Complete,2022-09-16T14:41:01Z,4,rhymes with door,Neutral,Desktop,Chrome
Complete,2022-09-16T14:46:26Z,1,,,Desktop,Chrome
Complete,2022-09-16T14:48:52Z,3,The location option keeps taking me to other destinations instead of Bowling Green Ky.,Positive,Desktop,Chrome
Complete,2022-09-16T14:49:54Z,1,,,Mobile,Chrome Mobile
Complete,2022-09-16T14:51:16Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T14:52:46Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T15:06:18Z,5,"Clear, concise, and easy to navigate",Positive,Mobile,Safari mobile
Complete,2022-09-16T15:06:54Z,1,I can hardly ever get the website to load for me. Takes forever. Used to be amazing three years ago…,Positive,Mobile,Safari mobile
Complete,2022-09-16T15:11:07Z,5,Excellent detailed information,Positive,Mobile,Chrome Mobile
Complete,2022-09-16T15:15:33Z,5,Easy to pull invoices and make payments.,Positive,Desktop,Chrome
Complete,2022-09-16T15:17:27Z,5,all the specifications i need are listed with the equipment. good picture,Positive,Desktop,Firefox
Complete,2022-09-16T15:17:45Z,1,Sorry our wires are crossed,Negative,Desktop,Safari
Complete,2022-09-16T15:25:11Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T15:28:36Z,5,100,Neutral,Desktop,Safari
Complete,2022-09-16T15:28:51Z,4,,,Mobile,Mobile Samsung Browser
Complete,2022-09-16T15:32:36Z,5,,,Desktop,Firefox
Complete,2022-09-16T15:34:03Z,5,,,Desktop,Chrome
Complete,2022-09-16T15:34:37Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T15:38:27Z,5,,,Desktop,Chrome
Complete,2022-09-16T15:45:20Z,5,,,Desktop,Chrome
Complete,2022-09-16T15:48:47Z,5,Information I needed was available and it directed me to the right location and a helpful sales rep.,Positive,Desktop,Chrome
Complete,2022-09-16T15:48:52Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T15:51:38Z,1,"I cannot check out, keeps saying I am not signed in, but I am, as I can see my previous rentals.",Neutral,Desktop,Chrome
Complete,2022-09-16T15:51:43Z,4,,,Mobile,Safari mobile
Complete,2022-09-16T15:57:27Z,5,I do not have to log in to get pricing.,Positive,Desktop,Chrome
Complete,2022-09-16T16:00:28Z,5,Easy to navigate and found the info I needed quickly.,Positive,Desktop,Firefox
Complete,2022-09-16T16:06:57Z,5,Not sure yet,Neutral,Mobile,Safari mobile
Complete,2022-09-16T16:09:18Z,1,your 1 800 number does not work,Negative,Desktop,Microsoft Edge
Complete,2022-09-16T16:23:13Z,5,,,Desktop,Safari
Complete,2022-09-16T16:32:28Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T16:34:59Z,5,,,Desktop,Chrome
Complete,2022-09-16T16:35:22Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T16:35:56Z,4,pretty good,Positive,Desktop,Microsoft Edge
Complete,2022-09-16T16:36:27Z,3,,,Mobile,Safari mobile
Complete,2022-09-16T16:39:21Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T16:47:47Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T16:49:02Z,3,Very slow and hard to follow,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T16:49:29Z,5,Courtesy and professional,Positive,Tablet,Google App
Complete,2022-09-16T16:52:07Z,1,Overly complicated just give a phone number to call,Mixed,Mobile,Safari mobile
Complete,2022-09-16T16:53:03Z,5,good info,Positive,Desktop,Chrome
Complete,2022-09-16T16:53:11Z,5,,,Desktop,Chrome
Complete,2022-09-16T17:05:29Z,2,Your website doesn't show the dimensions of the trailer....how wide is it....is it available at my closest location.....forces me to got to the location to see if it will meet my needs,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T17:06:03Z,5,Yes,Mixed,Mobile,Safari mobile
Complete,2022-09-16T17:08:37Z,1,Have you tried using it? 🤦‍♂️🤷‍♂️,Neutral,Desktop,Safari
Complete,2022-09-16T17:11:15Z,3,,,Mobile,Chrome Mobile
Complete,2022-09-16T17:13:43Z,5,,,Desktop,Chrome
Complete,2022-09-16T17:16:03Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T17:19:47Z,1,"i really wish i could say it was great or even good, but i cannot. the portal has recently become so slow, and not user friendly. i don't think that any forethought was put into, how slow all the changes on the acct, would make using it a nightmare.",Negative,Desktop,Chrome
Complete,2022-09-16T17:21:22Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T17:21:33Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T17:23:50Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T17:24:56Z,1,too many filters and you are hiding the invoices,Negative,Desktop,Chrome
Complete,2022-09-16T17:28:50Z,5,easy to use,Positive,Desktop,Microsoft Edge
Complete,2022-09-16T17:30:38Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T17:32:09Z,1,never works,Negative,Desktop,Chrome
Complete,2022-09-16T17:35:36Z,3,I was not able to edit the project information once I entered it. I had to create a whole new project. I feel like that could be easily fixed.,Negative,Desktop,Chrome
Complete,2022-09-16T17:41:24Z,1,It is too bad that all the changes made to this command center has resulted it being way to slow to be an effective tool.,Negative,Desktop,Chrome
Complete,2022-09-16T17:41:37Z,1,Not enough info about the item and is it towable or not,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T17:42:49Z,1,,,Mobile,Safari mobile
Complete,2022-09-16T17:43:48Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T17:45:25Z,1,Give accurate rates.,Neutral,Mobile,Google App
Complete,2022-09-16T17:47:30Z,5,Easy to navigate,Positive,Desktop,Chrome
Complete,2022-09-16T17:48:37Z,5,,,Desktop,Chrome
Complete,2022-09-16T17:54:55Z,1,"Your program is stuck, I've been trying to do an online order and have not been able to complete it. I'm calling the store now",Negative,Desktop,Microsoft Edge
Complete,2022-09-16T18:08:04Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T18:13:08Z,1,It is so slow - not sure why,Negative,Desktop,Chrome
Complete,2022-09-16T18:14:25Z,5,,,Desktop,Chrome
Complete,2022-09-16T18:19:56Z,4,,,Desktop,Chrome
Complete,2022-09-16T18:21:17Z,5,,,Desktop,Safari
Complete,2022-09-16T18:22:29Z,1,"Slow, locks up, wont allow to change dates for rental request. automatically charges for one week cannot order for one day. thankfully the local store is helpful always. website is useless for ordering equipment.",Negative,Desktop,Microsoft Edge
Complete,2022-09-16T18:24:27Z,5,easy to use,Positive,Desktop,Chrome
Complete,2022-09-16T18:31:26Z,5,"Very intuitive, easy to find what we need!",Positive,Desktop,Chrome
Complete,2022-09-16T18:31:30Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T18:32:20Z,1,called and prices were not equivalent in store,Negative,Desktop,Chrome
Complete,2022-09-16T18:32:24Z,5,,,Desktop,Chrome
Complete,2022-09-16T18:43:18Z,3,,,Mobile,Google App
Complete,2022-09-16T18:44:43Z,1,Won't cooperate,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T18:45:15Z,5,Very user-friendly!,Positive,Desktop,Microsoft Edge
Complete,2022-09-16T18:48:32Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T18:50:25Z,2,receipt doesnt print just displays payment complete with confirmation code,Neutral,Desktop,Chrome
Complete,2022-09-16T18:51:39Z,5,,,Desktop,Chrome
Complete,2022-09-16T19:01:21Z,1,,,Desktop,Safari
Complete,2022-09-16T19:02:18Z,5,Found what I was looking for with available and price easily,Positive,Mobile,Safari mobile
Complete,2022-09-16T19:03:40Z,1,"Website is set up well, but very slow.",Mixed,Desktop,Microsoft Edge
Complete,2022-09-16T19:04:25Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T19:06:22Z,3,Could not find local phone number,Negative,Mobile,Safari mobile
Complete,2022-09-16T19:06:51Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T19:13:05Z,1,Map is horrible,Negative,Desktop,Chrome
Complete,2022-09-16T19:21:10Z,5,Uncomplicated online process!,Positive,Desktop,Chrome
Complete,2022-09-16T19:24:17Z,5,Español,Neutral,Mobile,Chrome Mobile
Complete,2022-09-16T19:45:59Z,1,"Payments don't process, email invites don't go through, have to clear Cache 20x a day. Freezes when you try to run a report and never loads.",Negative,Desktop,Chrome
Complete,2022-09-16T19:46:14Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T19:46:19Z,4,Rental update is live...,Neutral,Desktop,Chrome
Complete,2022-09-16T19:57:36Z,4,not if specs for some equipment.,Negative,Desktop,Chrome
Complete,2022-09-16T20:02:49Z,5,J,Neutral,Mobile,Safari mobile
Complete,2022-09-16T20:07:50Z,1,very slow hard to get anything to work,Negative,Desktop,Chrome
Complete,2022-09-16T20:07:55Z,3,I'm not done yet,Neutral,Mobile,Mobile Samsung Browser
Complete,2022-09-16T20:12:43Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T20:14:37Z,5,,,Desktop,Safari
Complete,2022-09-16T20:14:48Z,5,,,Desktop,Microsoft Edge
Complete,2022-09-16T20:17:59Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T20:22:30Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T20:23:57Z,5,Very easy to navigate.,Positive,Desktop,Chrome
Complete,2022-09-16T20:26:20Z,3,hi price,Positive,Desktop,Safari
Complete,2022-09-16T20:28:29Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T20:30:43Z,5,,,Mobile,Safari mobile
Complete,2022-09-16T20:35:40Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T20:40:33Z,5,,,Mobile,Chrome Mobile
Complete,2022-09-16T20:42:38Z,1,,,Desktop,Chrome
Complete,2022-09-16T20:44:58Z,4,,,Mobile,Safari mobile
Complete,2022-09-16T21:07:57Z,1,Is buggy,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T21:22:24Z,4,,,Mobile,Microsoft Edge mobile
Complete,2022-09-16T21:29:07Z,5,,,Desktop,Chrome
Complete,2022-09-16T21:38:42Z,5,,,Desktop,Chrome
Complete,2022-09-16T21:38:45Z,1,rental costs arn't populating,Negative,Desktop,Microsoft Edge
Complete,2022-09-16T21:42:21Z,5,"fast, friendly, easy",Positive,Desktop,Firefox
Complete,2022-09-16T21:55:44Z,5,very easy,Positive,Desktop,Chrome
Complete,2022-09-16T21:55:46Z,1,It takes too long to get my question answered. I must give too much info to get a price.,Negative,Mobile,Chrome Mobile
Complete,2022-09-16T21:58:23Z,1,,,Desktop,Safari
Complete,2022-09-16T22:08:14Z,5,Spec sheets and prices,Neutral,Mobile,Chrome Mobile
Complete,2022-09-16T22:20:50Z,4,,,Mobile,Chrome Mobile
